date,location,state,physical_indicator,physical_price_brl,futures_indicator,futures_contract,futures_price_raw,futures_price_brl,ptax,basis_brl,basis_usd,basis_pct
2020-01-02,Porto Rio Grande/RS,RS,soja-mercado-fisico-sindicatos-e-cooperativas,87.25,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,3.5378684940566814,0.8797822828579517,4.226231527512238
2020-01-02,Primavera do Leste/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,77.1,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,-6.612131505943324,-1.6442771009234138,-7.898653859355955
2020-01-02,Rio Verde/GO,GO,soja-mercado-fisico-sindicatos-e-cooperativas,74.0,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,-9.712131505943319,-2.415172085132499,-11.601820824803374
2020-01-02,Rio do Sul/SC,SC,soja-mercado-fisico-sindicatos-e-cooperativas,79.0,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,-4.712131505943319,-1.1717930783436497,-5.628970880533332
2020-01-02,Rondonópolis/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,79.0,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,-4.712131505943319,-1.1717930783436497,-5.628970880533332
2020-01-02,São Gabriel do Oeste/MS,MS,soja-mercado-fisico-sindicatos-e-cooperativas,77.0,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,-6.712131505943319,-1.6691446810591895,-8.01811085824135
2020-01-02,Tangará da Serra/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,73.0,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,-10.712131505943319,-2.663847886490269,-12.796390813657382
2020-01-02,Ubiratã/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,78.0,soja-bolsa-de-chicago-cme-group,2020-01,9.4425,83.71213150594332,4.0213,-5.712131505943319,-1.4204688797014196,-6.82354086938734
2020-01-03,Alto Garças/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,77.7,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,-6.3831500000000005,-1.5752307388579045,-7.591473440279057
2020-01-03,Assis/SP,SP,soja-mercado-fisico-sindicatos-e-cooperativas,78.0,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,-6.083150000000003,-1.5011968807067775,-7.234683762442301
2020-01-03,Campo Novo do Parecis/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,71.5,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,-12.583150000000003,-3.105263807314546,-14.965126782238775
2020-01-03,Castro/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,85.5,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,1.4168499999999966,0.34964957307141714,1.685058183476709
2020-01-03,Itiquira/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,77.2,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,-6.8831500000000005,-1.6986205024431174,-8.186122903340324
2020-01-03,Jataí/GO,GO,soja-mercado-fisico-sindicatos-e-cooperativas,74.0,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,-10.083150000000003,-2.4883149893884813,-11.991879466932438
2020-01-03,Londrina/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,77.5,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,-6.583150000000003,-1.6245866442919903,-7.829333225503568
2020-01-03,Não-Me-Toque/RS,RS,soja-mercado-fisico-sindicatos-e-cooperativas,77.0,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,-7.083150000000003,-1.7479764078772033,-8.423982688564834
2020-01-03,Oeste da Bahia/BA,BA,soja-mercado-fisico-sindicatos-e-cooperativas,79.5,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,-4.583150000000003,-1.1310275899511384,-5.450735373258499
2020-01-03,Palma Sola/SC,SC,soja-mercado-fisico-sindicatos-e-cooperativas,79.0,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,-5.083150000000003,-1.2544173535363514,-6.045384836319766
2020-01-03,Panambi/RS,RS,soja-mercado-fisico-sindicatos-e-cooperativas,77.04,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,-7.043149999999997,-1.7381052267903847,-8.376410731519925
2020-01-03,Pato Branco/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,79.0,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,-5.083150000000003,-1.2544173535363514,-6.045384836319766
2020-01-03,Ponta Grossa/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,85.0,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,0.9168499999999966,0.2262598094862042,1.0904087204154418
2020-01-03,Porto Paranaguá/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,87.5,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,3.4168499999999966,0.843208627412269,4.063656035721778
2020-01-03,Porto Rio Grande/RS,RS,soja-mercado-fisico-sindicatos-e-cooperativas,86.5,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,2.4168499999999966,0.5964291002418431,2.8743571095992437
2020-01-03,Primavera do Leste/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,76.8,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,-7.283150000000006,-1.7973323133112893,-8.661842473789346
2020-01-03,Rio Verde/GO,GO,soja-mercado-fisico-sindicatos-e-cooperativas,74.0,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,-10.083150000000003,-2.4883149893884813,-11.991879466932438
2020-01-03,Rio do Sul/SC,SC,soja-mercado-fisico-sindicatos-e-cooperativas,79.0,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,-5.083150000000003,-1.2544173535363514,-6.045384836319766
2020-01-03,Rondonópolis/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,78.7,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,-5.3831500000000005,-1.3284512116874785,-6.402174514156522
2020-01-03,São Gabriel do Oeste/MS,MS,soja-mercado-fisico-sindicatos-e-cooperativas,76.0,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,-8.083150000000003,-1.9947559350476294,-9.613281614687368
2020-01-03,Tangará da Serra/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,72.5,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,-11.583150000000003,-2.85848428014412,-13.77582785611624
2020-01-03,Ubiratã/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,77.5,soja-b3-pregao-regular,2020-03,20.75,84.08315,4.0522,-6.583150000000003,-1.6245866442919903,-7.829333225503568
2020-01-03,Alto Garças/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,77.7,soja-bolsa-de-chicago-cme-group,2020-01,9.305,83.1270143851849,4.0522,-5.427014385184904,-1.3392760439230305,-6.528580901556016
