date,location,state,physical_indicator,physical_price_brl,futures_indicator,futures_contract,futures_price_raw,futures_price_brl,ptax,basis_brl,basis_usd,basis_pct
2020-01-03,Londrina/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,38.0,milho-b3-prego-regular,2020-01,48.9,48.9,,-10.899999999999999,,-22.29038854805726
2020-01-03,Não-Me-Toque/RS,RS,milho-mercado-fisico-sindicatos-e-cooperativas,39.0,milho-b3-prego-regular,2020-01,48.9,48.9,,-9.899999999999999,,-20.245398773006134
2020-01-03,Oeste da Bahia/BA,BA,milho-mercado-fisico-sindicatos-e-cooperativas,47.5,milho-b3-prego-regular,2020-01,48.9,48.9,,-1.3999999999999986,,-2.862985685071572
2020-01-03,Palma Sola/SC,SC,milho-mercado-fisico-sindicatos-e-cooperativas,40.0,milho-b3-prego-regular,2020-01,48.9,48.9,,-8.899999999999999,,-18.20040899795501
2020-01-03,Panambi/RS,RS,milho-mercado-fisico-sindicatos-e-cooperativas,39.0,milho-b3-prego-regular,2020-01,48.9,48.9,,-9.899999999999999,,-20.245398773006134
2020-01-03,Pato Branco/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,39.2,milho-b3-prego-regular,2020-01,48.9,48.9,,-9.699999999999996,,-19.8364008179959
2020-01-03,Ponta Grossa/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,42.0,milho-b3-prego-regular,2020-01,48.9,48.9,,-6.899999999999999,,-14.110429447852757
2020-01-03,Porto Paranaguá/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,42.0,milho-b3-prego-regular,2020-01,48.9,48.9,,-6.899999999999999,,-14.110429447852757
2020-01-03,Primavera do Leste/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,34.0,milho-b3-prego-regular,2020-01,48.9,48.9,,-14.899999999999999,,-30.470347648261757
2020-01-03,Rio Verde/GO,GO,milho-mercado-fisico-sindicatos-e-cooperativas,40.0,milho-b3-prego-regular,2020-01,48.9,48.9,,-8.899999999999999,,-18.20040899795501
2020-01-03,Rio do Sul/SC,SC,milho-mercado-fisico-sindicatos-e-cooperativas,40.0,milho-b3-prego-regular,2020-01,48.9,48.9,,-8.899999999999999,,-18.20040899795501
2020-01-03,Rondonópolis/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,36.5,milho-b3-prego-regular,2020-01,48.9,48.9,,-12.399999999999999,,-25.357873210633947
2020-01-03,São Gabriel do Oeste/MS,MS,milho-mercado-fisico-sindicatos-e-cooperativas,38.0,milho-b3-prego-regular,2020-01,48.9,48.9,,-10.899999999999999,,-22.29038854805726
2020-01-03,Tangará da Serra/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,36.0,milho-b3-prego-regular,2020-01,48.9,48.9,,-12.899999999999999,,-26.380368098159508
2020-01-03,Ubiratã/PR,PR,milho-mercado-fisico-sindicatos-e-cooperativas,38.0,milho-b3-prego-regular,2020-01,48.9,48.9,,-10.899999999999999,,-22.29038854805726
2020-01-03,Alto Garças/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,36.0,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,-0.9945191565752793,-0.24542696722157822,-2.6882878308705274
2020-01-03,Assis/SP,SP,milho-mercado-fisico-sindicatos-e-cooperativas,40.7,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,3.7054808434247235,0.9144368104794244,10.016296813432495
2020-01-03,Campo Novo do Parecis/MT,MT,milho-mercado-fisico-sindicatos-e-cooperativas,35.0,milho-bolsa-de-chicago-cme-group,2020-03,3.865,36.99451915657528,4.0522,-1.9945191565752793,-0.4922064943920042,-5.391390946679679
