date,location,state,physical_indicator,physical_price_brl,futures_indicator,futures_contract,futures_price_raw,futures_price_brl,ptax,basis_brl,basis_usd,basis_pct,basis_centavos_sc,basis_cents_bu
2022-10-14,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1160.0,cafe-arabica-4-5-b3-prego-regular,2022-12,234.65,1239.51516,5.2824,-79.51515999999992,-15.052847190670892,-6.415021176505814,-7951.515999999992,
2022-10-14,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1120.0,cafe-arabica-4-5-b3-prego-regular,2022-12,234.65,1239.51516,5.2824,-119.51515999999992,-22.62516280478569,-9.642089411798716,-11951.515999999992,
2022-10-14,Patrocínio/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1215.0,cafe-arabica-4-5-b3-prego-regular,2022-12,234.65,1239.51516,5.2824,-24.515159999999923,-4.640913221263048,-1.9778023529780728,-2451.5159999999923,
2022-10-14,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1180.0,cafe-arabica-4-5-b3-prego-regular,2022-12,234.65,1239.51516,5.2824,-59.51515999999992,-11.266689383613494,-4.8014870588593626,-5951.515999999992,
2022-10-14,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1160.0,cafe-arabica-4-5-b3-prego-regular,2022-12,234.65,1239.51516,5.2824,-79.51515999999992,-15.052847190670892,-6.415021176505814,-7951.515999999992,
2022-10-14,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1122.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1384.24,1384.24,,-262.24,,-18.9446916719644,-26224.0,
2022-10-14,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1130.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1384.24,1384.24,,-254.24,,-18.366757209732416,-25424.0,
2022-10-14,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1160.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1384.24,1384.24,,-224.24,,-16.19950297636248,-22424.0,
2022-10-14,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1120.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1384.24,1384.24,,-264.24,,-19.089175287522394,-26424.0,
2022-10-14,Patrocínio/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1215.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1384.24,1384.24,,-169.24,,-12.2262035485176,-16924.0,
2022-10-14,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1180.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1384.24,1384.24,,-204.24,,-14.754666820782525,-20424.0,
2022-10-14,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1160.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1384.24,1384.24,,-224.24,,-16.19950297636248,-22424.0,
2022-10-17,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1107.0,cafe-arabica-4-5-b3-prego-regular,2022-12,233.3,1229.79429,5.2713,-122.79429000000005,-23.29487792385181,-9.984945531012348,-12279.429000000004,
2022-10-17,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1100.0,cafe-arabica-4-5-b3-prego-regular,2022-12,233.3,1229.79429,5.2713,-129.79429000000005,-24.622823591903334,-10.554146417446777,-12979.429000000004,
2022-10-17,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1140.0,cafe-arabica-4-5-b3-prego-regular,2022-12,233.3,1229.79429,5.2713,-89.79429000000005,-17.03456263160891,-7.301569923535752,-8979.429000000004,
2022-10-17,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1100.0,cafe-arabica-4-5-b3-prego-regular,2022-12,233.3,1229.79429,5.2713,-129.79429000000005,-24.622823591903334,-10.554146417446777,-12979.429000000004,
2022-10-17,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1170.0,cafe-arabica-4-5-b3-prego-regular,2022-12,233.3,1229.79429,5.2713,-59.794290000000046,-11.343366911388092,-4.862137553102483,-5979.429000000005,
2022-10-17,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1130.0,cafe-arabica-4-5-b3-prego-regular,2022-12,233.3,1229.79429,5.2713,-99.79429000000005,-18.931627871682515,-8.114714047013509,-9979.429000000004,
2022-10-17,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1107.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1368.38,1368.38,,-261.3800000000001,,-19.101419196422054,-26138.00000000001,
2022-10-17,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1100.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1368.38,1368.38,,-268.3800000000001,,-19.61297300457476,-26838.00000000001,
2022-10-17,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1140.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1368.38,1368.38,,-228.3800000000001,,-16.689808386559296,-22838.00000000001,
2022-10-17,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1100.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1368.38,1368.38,,-268.3800000000001,,-19.61297300457476,-26838.00000000001,
2022-10-17,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1170.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1368.38,1368.38,,-198.3800000000001,,-14.497434923047697,-19838.00000000001,
2022-10-17,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1130.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1368.38,1368.38,,-238.3800000000001,,-17.42059954106316,-23838.00000000001,
2022-10-18,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1107.0,cafe-arabica-4-5-b3-prego-regular,2022-12,231.0,1217.3007,5.2697,-110.3007,-20.931115623280263,-9.06108901440704,-11030.07,
2022-10-18,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1100.0,cafe-arabica-4-5-b3-prego-regular,2022-12,231.0,1217.3007,5.2697,-117.3007,-22.259464485644344,-9.63613181196725,-11730.07,
2022-10-18,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1140.0,cafe-arabica-4-5-b3-prego-regular,2022-12,231.0,1217.3007,5.2697,-77.3007,-14.668899557849594,-6.350172968766057,-7730.070000000001,
2022-10-18,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1095.0,cafe-arabica-4-5-b3-prego-regular,2022-12,231.0,1217.3007,5.2697,-122.3007,-23.20828510161869,-10.046876667367398,-12230.07,
2022-10-18,Patrocínio/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1100.0,cafe-arabica-4-5-b3-prego-regular,2022-12,231.0,1217.3007,5.2697,-117.3007,-22.259464485644344,-9.63613181196725,-11730.07,
2022-10-18,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1150.0,cafe-arabica-4-5-b3-prego-regular,2022-12,231.0,1217.3007,5.2697,-67.3007,-12.771258325900906,-5.52868325796576,-6730.070000000001,
2022-10-18,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1120.0,cafe-arabica-4-5-b3-prego-regular,2022-12,231.0,1217.3007,5.2697,-97.3007,-18.464182021746968,-7.993152390366653,-9730.07,
2022-10-18,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1107.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1360.07,1360.07,,-253.06999999999994,,-18.60713051534112,-25306.999999999993,
2022-10-18,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1100.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1360.07,1360.07,,-260.06999999999994,,-19.121809906843026,-26006.999999999993,
2022-10-18,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1140.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1360.07,1360.07,,-220.06999999999994,,-16.18078481254641,-22006.999999999993,
2022-10-18,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1095.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1360.07,1360.07,,-265.06999999999994,,-19.489438043630102,-26506.999999999993,
2022-10-18,Patrocínio/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1100.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1360.07,1360.07,,-260.06999999999994,,-19.121809906843026,-26006.999999999993,
2022-10-18,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1150.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1360.07,1360.07,,-210.06999999999994,,-15.445528538972257,-21006.999999999993,
2022-10-18,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1120.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1360.07,1360.07,,-240.06999999999994,,-17.651297359694716,-24006.999999999993,
2022-10-19,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1092.0,cafe-arabica-4-5-b3-prego-regular,2022-12,229.7,1212.99976,5.2808,-120.99975999999992,-22.91314952279956,-9.975250118763414,-12099.975999999991,
2022-10-19,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1080.0,cafe-arabica-4-5-b3-prego-regular,2022-12,229.7,1212.99976,5.2808,-132.99975999999992,-25.185532495076487,-10.964533084491288,-13299.975999999991,
2022-10-19,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1110.0,cafe-arabica-4-5-b3-prego-regular,2022-12,229.7,1212.99976,5.2808,-102.99975999999992,-19.50457506438417,-8.491325670171603,-10299.975999999991,
2022-10-19,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1075.0,cafe-arabica-4-5-b3-prego-regular,2022-12,229.7,1212.99976,5.2808,-137.99975999999992,-26.13235873352521,-11.376734320211236,-13799.975999999991,
2022-10-19,Patrocínio/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1080.0,cafe-arabica-4-5-b3-prego-regular,2022-12,229.7,1212.99976,5.2808,-132.99975999999992,-25.185532495076487,-10.964533084491288,-13299.975999999991,
2022-10-19,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1120.0,cafe-arabica-4-5-b3-prego-regular,2022-12,229.7,1212.99976,5.2808,-92.99975999999992,-17.61092258748673,-7.666923198731706,-9299.975999999991,
2022-10-19,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1100.0,cafe-arabica-4-5-b3-prego-regular,2022-12,229.7,1212.99976,5.2808,-112.99975999999992,-21.39822754128161,-9.315728141611498,-11299.975999999991,
2022-10-19,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1092.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1343.1,1343.1,,-251.0999999999999,,-18.695555059191417,-25109.999999999993,
2022-10-19,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1080.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1343.1,1343.1,,-263.0999999999999,,-19.589010498101402,-26309.999999999993,
2022-10-19,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1110.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1343.1,1343.1,,-233.0999999999999,,-17.35537190082644,-23309.999999999993,
2022-10-19,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1075.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1343.1,1343.1,,-268.0999999999999,,-19.961283597647228,-26809.999999999993,
2022-10-19,Patrocínio/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1080.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1343.1,1343.1,,-263.0999999999999,,-19.589010498101402,-26309.999999999993,
2022-10-19,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1120.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1343.1,1343.1,,-223.0999999999999,,-16.61082570173479,-22309.999999999993,
2022-10-19,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1100.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1343.1,1343.1,,-243.0999999999999,,-18.099918099918096,-24309.999999999993,
2022-10-20,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1077.0,cafe-arabica-4-5-b3-prego-regular,2022-12,224.0,1168.7424,5.2176,-91.74240000000009,-17.583256669733228,-7.849668156130904,-9174.240000000009,
2022-10-20,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1070.0,cafe-arabica-4-5-b3-prego-regular,2022-12,224.0,1168.7424,5.2176,-98.74240000000009,-18.924869671879808,-8.4486025320892,-9874.240000000009,
2022-10-20,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1090.0,cafe-arabica-4-5-b3-prego-regular,2022-12,224.0,1168.7424,5.2176,-78.74240000000009,-15.09168966574672,-6.737361457922643,-7874.240000000009,
2022-10-20,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1040.0,cafe-arabica-4-5-b3-prego-regular,2022-12,224.0,1168.7424,5.2176,-128.7424000000001,-24.67463968107944,-11.015464143339035,-12874.240000000009,
2022-10-20,Patrocínio/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1040.0,cafe-arabica-4-5-b3-prego-regular,2022-12,224.0,1168.7424,5.2176,-128.7424000000001,-24.67463968107944,-11.015464143339035,-12874.240000000009,
2022-10-20,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1100.0,cafe-arabica-4-5-b3-prego-regular,2022-12,224.0,1168.7424,5.2176,-68.74240000000009,-13.175099662680177,-5.8817409208393645,-6874.240000000009,
2022-10-20,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1060.0,cafe-arabica-4-5-b3-prego-regular,2022-12,224.0,1168.7424,5.2176,-108.74240000000009,-20.841459674946353,-9.304223069172478,-10874.240000000009,
2022-10-20,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1077.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1316.68,1316.68,,-239.68000000000006,,-18.203359965975032,-23968.000000000007,
2022-10-20,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1070.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1316.68,1316.68,,-246.68000000000006,,-18.7350001518972,-24668.000000000007,
2022-10-20,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1090.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1316.68,1316.68,,-226.68000000000006,,-17.216028192119577,-22668.000000000007,
2022-10-20,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1040.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1316.68,1316.68,,-276.68000000000006,,-21.013458091563635,-27668.000000000007,
2022-10-20,Patrocínio/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1040.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1316.68,1316.68,,-276.68000000000006,,-21.013458091563635,-27668.000000000007,
2022-10-20,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1100.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1316.68,1316.68,,-216.68000000000006,,-16.456542212230765,-21668.000000000007,
2022-10-20,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1060.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1316.68,1316.68,,-256.68000000000006,,-19.49448613178601,-25668.000000000007,
2022-10-21,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1062.0,cafe-arabica-4-5-b3-prego-regular,2022-12,224.5,1165.58155,5.1919,-103.5815500000001,-19.950605751266416,-8.886684076287935,-10358.15500000001,
2022-10-21,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1050.0,cafe-arabica-4-5-b3-prego-regular,2022-12,224.5,1165.58155,5.1919,-115.5815500000001,-22.261898341647584,-9.916213069776207,-11558.15500000001,
2022-10-21,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1080.0,cafe-arabica-4-5-b3-prego-regular,2022-12,224.5,1165.58155,5.1919,-85.5815500000001,-16.48366686569466,-7.342390586055528,-8558.15500000001,
2022-10-21,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1040.0,cafe-arabica-4-5-b3-prego-regular,2022-12,224.5,1165.58155,5.1919,-125.5815500000001,-24.18797550029856,-10.7741538976831,-12558.15500000001,
2022-10-21,Patrocínio/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1040.0,cafe-arabica-4-5-b3-prego-regular,2022-12,224.5,1165.58155,5.1919,-125.5815500000001,-24.18797550029856,-10.7741538976831,-12558.15500000001,
2022-10-21,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1080.0,cafe-arabica-4-5-b3-prego-regular,2022-12,224.5,1165.58155,5.1919,-85.5815500000001,-16.48366686569466,-7.342390586055528,-8558.15500000001,
2022-10-21,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1030.0,cafe-arabica-4-5-b3-prego-regular,2022-12,224.5,1165.58155,5.1919,-135.5815500000001,-26.114052658949536,-11.632094725589994,-13558.15500000001,
2022-10-21,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1062.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1308.07,1308.07,,-246.06999999999994,,-18.811684389979124,-24606.999999999993,
2022-10-21,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1050.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1308.07,1308.07,,-258.06999999999994,,-19.729066487267495,-25806.999999999993,
2022-10-21,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1080.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1308.07,1308.07,,-228.06999999999994,,-17.435611244046566,-22806.999999999993,
2022-10-21,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1040.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1308.07,1308.07,,-268.06999999999994,,-20.49355156834114,-26806.999999999993,
2022-10-21,Patrocínio/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1040.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1308.07,1308.07,,-268.06999999999994,,-20.49355156834114,-26806.999999999993,
2022-10-21,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1080.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1308.07,1308.07,,-228.06999999999994,,-17.435611244046566,-22806.999999999993,
2022-10-21,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1030.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1308.07,1308.07,,-278.06999999999994,,-21.258036649414784,-27806.999999999993,
2022-10-24,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1062.0,cafe-arabica-4-5-b3-prego-regular,2022-12,225.0,1186.74,5.2744,-124.74000000000001,-23.650083421811015,-10.51114818747156,-12474.0,
2022-10-24,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1050.0,cafe-arabica-4-5-b3-prego-regular,2022-12,225.0,1186.74,5.2744,-136.74,-25.925223722129534,-11.522321654279793,-13674.0,
2022-10-24,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1080.0,cafe-arabica-4-5-b3-prego-regular,2022-12,225.0,1186.74,5.2744,-106.74000000000001,-20.237372971333233,-8.994387987259216,-10674.0,
2022-10-24,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1060.0,cafe-arabica-4-5-b3-prego-regular,2022-12,225.0,1186.74,5.2744,-126.74000000000001,-24.0292734718641,-10.679677098606266,-12674.0,
2022-10-24,Patrocínio/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1050.0,cafe-arabica-4-5-b3-prego-regular,2022-12,225.0,1186.74,5.2744,-136.74,-25.925223722129534,-11.522321654279793,-13674.0,
2022-10-24,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1090.0,cafe-arabica-4-5-b3-prego-regular,2022-12,225.0,1186.74,5.2744,-96.74000000000001,-18.3414227210678,-8.15174343158569,-9674.0,
2022-10-24,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1060.0,cafe-arabica-4-5-b3-prego-regular,2022-12,225.0,1186.74,5.2744,-126.74000000000001,-24.0292734718641,-10.679677098606266,-12674.0,
2022-10-24,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1062.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1332.35,1332.35,,-270.3499999999999,,-20.29121477089353,-27034.999999999993,
2022-10-24,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1050.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1332.35,1332.35,,-282.3499999999999,,-21.191879010770435,-28234.999999999993,
2022-10-24,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1080.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1332.35,1332.35,,-252.3499999999999,,-18.940218411078163,-25234.999999999993,
2022-10-24,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1060.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1332.35,1332.35,,-272.3499999999999,,-20.441325477539678,-27234.999999999993,
2022-10-24,Patrocínio/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1050.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1332.35,1332.35,,-282.3499999999999,,-21.191879010770435,-28234.999999999993,
2022-10-24,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1090.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1332.35,1332.35,,-242.3499999999999,,-18.189664877847406,-24234.999999999993,
2022-10-24,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1060.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1332.35,1332.35,,-272.3499999999999,,-20.441325477539678,-27234.999999999993,
2022-10-25,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1032.0,cafe-arabica-4-5-b3-prego-regular,2022-12,219.0,1162.6929,5.3091,-130.6929,-24.616771204158898,-11.240534796419588,-13069.29,
2022-10-25,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1020.0,cafe-arabica-4-5-b3-prego-regular,2022-12,219.0,1162.6929,5.3091,-142.6929,-26.877041306436123,-12.272621601112384,-14269.29,
2022-10-25,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1060.0,cafe-arabica-4-5-b3-prego-regular,2022-12,219.0,1162.6929,5.3091,-102.69290000000001,-19.342807632178715,-8.8323322521364,-10269.29,
2022-10-25,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1040.0,cafe-arabica-4-5-b3-prego-regular,2022-12,219.0,1162.6929,5.3091,-122.69290000000001,-23.10992446930742,-10.552476926624392,-12269.29,
2022-10-25,Patrocínio/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1050.0,cafe-arabica-4-5-b3-prego-regular,2022-12,219.0,1162.6929,5.3091,-112.69290000000001,-21.226366050743067,-9.692404589380395,-11269.29,
2022-10-25,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1050.0,cafe-arabica-4-5-b3-prego-regular,2022-12,219.0,1162.6929,5.3091,-112.69290000000001,-21.226366050743067,-9.692404589380395,-11269.29,
2022-10-25,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1060.0,cafe-arabica-4-5-b3-prego-regular,2022-12,219.0,1162.6929,5.3091,-102.69290000000001,-19.342807632178715,-8.8323322521364,-10269.29,
2022-10-25,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1032.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1305.07,1305.07,,-273.06999999999994,,-20.923781866106793,-27306.999999999993,
2022-10-25,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1020.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1305.07,1305.07,,-285.06999999999994,,-21.843272774640436,-28506.999999999993,
2022-10-25,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1060.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1305.07,1305.07,,-245.06999999999994,,-18.778303079528296,-24506.999999999993,
2022-10-25,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1040.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1305.07,1305.07,,-265.06999999999994,,-20.310787927084366,-26506.999999999993,
2022-10-25,Patrocínio/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1050.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1305.07,1305.07,,-255.06999999999994,,-19.54454550330633,-25506.999999999993,
2022-10-25,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1050.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1305.07,1305.07,,-255.06999999999994,,-19.54454550330633,-25506.999999999993,
2022-10-25,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1060.0,cafe-bolsa-de-nova-iorque-nybot,2022-12,1305.07,1305.07,,-245.06999999999994,,-18.778303079528296,-24506.999999999993,
2022-10-26,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1002.0,cafe-arabica-4-5-b3-prego-regular,2022-12,213.5,1136.8447999999999,5.3248,-134.84479999999985,-25.32391826923074,-11.861320032426578,-13484.479999999985,
2022-10-26,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1000.0,cafe-arabica-4-5-b3-prego-regular,2022-12,213.5,1136.8447999999999,5.3248,-136.84479999999985,-25.699519230769205,-12.03724554134389,-13684.479999999985,
2022-10-26,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,1040.0,cafe-arabica-4-5-b3-prego-regular,2022-12,213.5,1136.8447999999999,5.3248,-96.84479999999985,-18.18749999999997,-8.518735362997646,-9684.479999999985,
2022-10-26,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1025.0,cafe-arabica-4-5-b3-prego-regular,2022-12,213.5,1136.8447999999999,5.3248,-111.84479999999985,-21.004507211538435,-9.838176679877488,-11184.479999999985,
2022-10-26,Patrocínio/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1000.0,cafe-arabica-4-5-b3-prego-regular,2022-12,213.5,1136.8447999999999,5.3248,-136.84479999999985,-25.699519230769205,-12.03724554134389,-13684.479999999985,
2022-10-26,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,1020.0,cafe-arabica-4-5-b3-prego-regular,2022-12,213.5,1136.8447999999999,5.3248,-116.84479999999985,-21.94350961538459,-10.277990452170767,-11684.479999999985,
